slug,ID,model,input_tokens,output_tokens,total_tokens
Math_78,429,gpt-4,9256,811,10067
Math_78,429,gpt-4,4247,862,5109
Math_78,429,gpt-4,8062,1092,9154
Math_78,429,gpt-4,9179,973,10152
Math_78,429,gpt-4,10177,935,11112
Math_78,429,gpt-4,10094,930,11024
Math_78,429,gpt-4,4366,854,5220
Math_78,429,gpt-4,8131,919,9050
Math_78,429,gpt-4,9075,901,9976
Math_78,429,gpt-4,10000,850,10850
Math_78,429,gpt-4,11051,936,11987
Math_78,429,gpt-4,4372,898,5270
Math_78,429,gpt-4,8424,1151,9575
Math_78,429,gpt-4,9600,1021,10621
Math_78,429,gpt-4,10646,943,11589
Math_78,429,gpt-4,12014,944,12958
Math_78,429,gpt-4,4380,957,5337
Math_78,429,gpt-4,8459,1129,9588
Math_78,429,gpt-4,9613,1154,10767
Math_78,429,gpt-4,10792,1044,11836
Math_79,430,gpt-4,2859,87,2946
Math_80,431,gpt-4,4822,169,4991
Math_80,431,gpt-4,2907,177,3084
Math_80,431,gpt-4,5604,185,5789
Math_80,431,gpt-4,5814,179,5993
Math_80,431,gpt-4,6018,231,6249
Math_80,431,gpt-4,5206,166,5372
Math_80,431,gpt-4,2904,176,3080
Math_80,431,gpt-4,5133,185,5318
Math_80,431,gpt-4,5343,194,5537
Math_80,431,gpt-4,5562,203,5765
Math_80,431,gpt-4,5399,181,5580
Math_80,431,gpt-4,2919,237,3156
Math_80,431,gpt-4,5273,248,5521
Math_80,431,gpt-4,5546,219,5765
Math_80,431,gpt-4,5790,261,6051
Math_80,431,gpt-4,5607,162,5769
Math_80,431,gpt-4,2900,191,3091
Math_80,431,gpt-4,5610,262,5872
Math_80,431,gpt-4,5897,326,6223
Math_80,431,gpt-4,6248,316,6564
Math_80,431,gpt-4,5796,163,5959
Math_80,431,gpt-4,2901,161,3062
Math_80,431,gpt-4,5582,192,5774
Math_80,431,gpt-4,5799,162,5961
Math_80,431,gpt-4,5986,177,6163
Math_80,431,gpt-4,5986,178,6164
Math_80,431,gpt-4,2916,183,3099
Math_80,431,gpt-4,5225,191,5416
Math_80,431,gpt-4,5441,198,5639
Math_80,431,gpt-4,5664,216,5880
Math_80,431,gpt-4,6191,186,6377
Math_80,431,gpt-4,2923,188,3111
Math_82,432,gpt-4,5103,160,5263
Math_84,433,gpt-4,6567,255,6822
Math_84,433,gpt-4,3084,451,3535
Math_84,433,gpt-4,8296,455,8751
Math_84,433,gpt-4,8776,516,9292
Math_84,433,gpt-4,9317,618,9935
Math_84,433,gpt-4,7037,272,7309
Math_84,433,gpt-4,3101,480,3581
Math_84,433,gpt-4,8342,506,8848
Math_84,433,gpt-4,8873,464,9337
Math_84,433,gpt-4,9362,471,9833
Math_84,433,gpt-4,7336,313,7649
Math_84,433,gpt-4,3142,397,3539
Math_84,433,gpt-4,8073,515,8588
Math_84,433,gpt-4,8613,520,9133
Math_84,433,gpt-4,9157,630,9787
Math_84,433,gpt-4,7676,307,7983
Math_85,434,gpt-4,4247,505,4752
Math_86,435,gpt-4,6919,484,7403
Math_87,436,gpt-4,4117,122,4239
Math_88,437,gpt-4,5519,294,5813
Math_88,437,gpt-4,3127,281,3408
Math_88,437,gpt-4,5838,365,6203
Math_88,437,gpt-4,6228,390,6618
Math_88,437,gpt-4,6643,382,7025
Math_88,437,gpt-4,6028,379,6407
Math_88,437,gpt-4,3212,396,3608
Math_88,437,gpt-4,6142,182,6324
Math_88,437,gpt-4,6349,303,6652
Math_88,437,gpt-4,6677,313,6990
Math_88,437,gpt-4,6434,254,6688
Math_88,437,gpt-4,3087,337,3424
Math_88,437,gpt-4,5472,320,5792
Math_88,437,gpt-4,5816,403,6219
Math_88,437,gpt-4,6244,368,6612
Math_88,437,gpt-4,6715,326,7041
Math_88,437,gpt-4,3158,308,3466
Math_88,437,gpt-4,5526,368,5894
Math_88,437,gpt-4,6370,435,6805
Math_88,437,gpt-4,7067,338,7405
Math_88,437,gpt-4,3171,320,3491
Math_88,437,gpt-4,5814,332,6146
Math_88,437,gpt-4,6171,389,6560
Math_88,437,gpt-4,6584,363,6947
Math_88,437,gpt-4,7432,332,7764
Math_88,437,gpt-4,3164,512,3676
Math_88,437,gpt-4,6321,345,6666
Math_88,437,gpt-4,6691,374,7065
Math_88,437,gpt-4,7790,330,8120
Math_88,437,gpt-4,3162,346,3508
Math_88,437,gpt-4,5937,376,6313
Math_89,438,gpt-4,2410,71,2481
Math_89,438,gpt-4,2675,81,2756
Math_89,438,gpt-4,2886,71,2957
Math_89,438,gpt-4,2982,66,3048
Math_89,438,gpt-4,3072,70,3142
Math_89,438,gpt-4,2696,75,2771
Math_90,439,gpt-4,2771,268,3039
Math_90,439,gpt-4,3072,442,3514
Math_90,439,gpt-4,3849,482,4331
Math_90,439,gpt-4,4356,432,4788
Math_90,439,gpt-4,4813,407,5220
Math_90,439,gpt-4,3254,315,3569
Math_90,439,gpt-4,3118,346,3464
Math_90,439,gpt-4,3595,326,3921
Math_90,439,gpt-4,3129,320,3449
Math_90,439,gpt-4,3947,321,4268
Math_90,439,gpt-4,3125,327,3452
Math_90,439,gpt-4,3605,388,3993
Math_90,439,gpt-4,4017,356,4373
Math_90,439,gpt-4,4398,375,4773
Math_90,439,gpt-4,4295,296,4591
Math_90,439,gpt-4,3099,194,3293
Math_90,439,gpt-4,3523,312,3835
Math_90,439,gpt-4,3859,265,4124
Math_90,439,gpt-4,4617,252,4869
Math_90,439,gpt-4,3056,288,3344
Math_90,439,gpt-4,3498,345,3843
Math_90,439,gpt-4,3868,364,4232
Math_90,439,gpt-4,4257,248,4505
Math_90,439,gpt-4,4896,387,5283
Math_90,439,gpt-4,3191,293,3484
Math_90,439,gpt-4,3638,243,3881
Math_90,439,gpt-4,3905,272,4177
Math_90,439,gpt-4,4202,278,4480
Math_91,440,gpt-4,3589,121,3710
Math_94,441,gpt-4,4727,354,5081
Math_95,442,gpt-4,2618,96,2714
Math_96,443,gpt-4,3141,130,3271
Math_96,443,gpt-4,2872,159,3031
Math_96,443,gpt-4,3848,307,4155
Math_96,443,gpt-4,4179,286,4465
Math_96,443,gpt-4,4489,223,4712
Math_96,443,gpt-4,3486,129,3615
Math_96,443,gpt-4,2870,224,3094
Math_96,443,gpt-4,4227,164,4391
Math_96,443,gpt-4,4126,186,4312
Math_96,443,gpt-4,4336,171,4507
Math_96,443,gpt-4,3641,237,3878
Math_97,444,gpt-4,4505,277,4782
Math_101,445,gpt-4,5403,343,5746
Math_102,446,gpt-4,14197,215,14412
Math_102,446,gpt-4,2961,402,3363
Math_102,446,gpt-4,15512,425,15937
Math_102,446,gpt-4,15962,348,16310
Math_102,446,gpt-4,16334,373,16707
Math_102,446,gpt-4,14627,296,14923
Math_103,447,gpt-4,4533,144,4677
Math_103,447,gpt-4,2775,178,2953
Math_103,447,gpt-4,4584,214,4798
Math_103,447,gpt-4,4822,193,5015
Math_103,447,gpt-4,5039,200,5239
Math_103,447,gpt-4,4892,132,5024
Math_105,448,gpt-4,2397,74,2471
Math_105,448,gpt-4,2682,102,2784
Math_105,448,gpt-4,2928,109,3037
Math_105,448,gpt-4,3061,132,3193
Math_105,448,gpt-4,3218,147,3365
Math_105,448,gpt-4,2686,101,2787
Math_105,448,gpt-4,2709,137,2846
Math_105,448,gpt-4,2999,120,3119
Math_105,448,gpt-4,3143,102,3245
Math_105,448,gpt-4,3269,121,3390
Math_105,448,gpt-4,2814,138,2952
Math_105,448,gpt-4,2746,187,2933
Math_105,448,gpt-4,3162,71,3233
Math_105,448,gpt-4,3258,205,3463
Math_105,448,gpt-4,3488,160,3648
Math_105,448,gpt-4,2979,146,3125
Math_105,448,gpt-4,2753,146,2899
Math_105,448,gpt-4,3301,172,3473
Math_105,448,gpt-4,3538,133,3671
Math_105,448,gpt-4,3654,142,3796
Math_105,448,gpt-4,3151,139,3290
Math_106,449,gpt-4,4764,484,5248
Math_106,449,gpt-4,3546,490,4036
Math_106,449,gpt-4,5864,475,6339
Math_106,449,gpt-4,6364,453,6817
Math_106,449,gpt-4,6841,479,7320
Math_106,449,gpt-4,5463,451,5914
Mockito_1,450,gpt-4,9866,305,10171
Mockito_5,451,gpt-4,2497,124,2621
Mockito_7,452,gpt-4,2428,81,2509
Mockito_7,452,gpt-4,2707,96,2803
Mockito_7,452,gpt-4,2863,113,2976
Mockito_7,452,gpt-4,3001,87,3088
Mockito_7,452,gpt-4,3112,109,3221
Mockito_7,452,gpt-4,2724,81,2805
Mockito_7,452,gpt-4,2706,86,2792
Mockito_7,452,gpt-4,2831,117,2948
Mockito_7,452,gpt-4,2742,118,2860
Mockito_7,452,gpt-4,2974,101,3075
Mockito_7,452,gpt-4,2727,128,2855
Mockito_7,452,gpt-4,2915,147,3062
Mockito_7,452,gpt-4,3087,116,3203
Mockito_7,452,gpt-4,3227,110,3337
Mockito_7,452,gpt-4,3102,118,3220
Mockito_7,452,gpt-4,2743,176,2919
Mockito_7,452,gpt-4,2978,157,3135
Mockito_7,452,gpt-4,3159,122,3281
Mockito_7,452,gpt-4,3305,122,3427
Mockito_7,452,gpt-4,3246,108,3354
Mockito_7,452,gpt-4,2733,151,2884
Mockito_7,452,gpt-4,2943,91,3034
Mockito_7,452,gpt-4,3380,86,3466
Mockito_7,452,gpt-4,2711,97,2808
Mockito_7,452,gpt-4,2867,106,2973
Mockito_7,452,gpt-4,2997,136,3133
Mockito_7,452,gpt-4,3157,119,3276
Mockito_8,453,gpt-4,3305,255,3560
Mockito_8,453,gpt-4,3067,355,3422
Mockito_8,453,gpt-4,4263,241,4504
Mockito_8,453,gpt-4,4528,244,4772
Mockito_8,453,gpt-4,4797,303,5100
Mockito_8,453,gpt-4,3775,259,4034
Mockito_8,453,gpt-4,3071,445,3516
Mockito_8,453,gpt-4,4443,592,5035
Mockito_8,453,gpt-4,5060,376,5436
Mockito_8,453,gpt-4,5461,242,5703
Mockito_8,453,gpt-4,4061,274,4335
Mockito_8,453,gpt-4,3086,349,3435
Mockito_8,453,gpt-4,4318,385,4703
Mockito_8,453,gpt-4,4728,411,5139
Mockito_8,453,gpt-4,5164,387,5551
Mockito_8,453,gpt-4,4362,342,4704
Mockito_8,453,gpt-4,3154,381,3535
Mockito_8,453,gpt-4,4828,454,5282
Mockito_8,453,gpt-4,5307,462,5769
Mockito_8,453,gpt-4,5794,335,6129
Mockito_8,453,gpt-4,4731,379,5110
Mockito_8,453,gpt-4,3191,353,3544
Mockito_8,453,gpt-4,4790,484,5274
Mockito_8,453,gpt-4,5299,328,5627
Mockito_8,453,gpt-4,5652,432,6084
Mockito_8,453,gpt-4,5137,376,5513
Mockito_8,453,gpt-4,3187,477,3664
Mockito_8,453,gpt-4,5539,373,5912
Mockito_8,453,gpt-4,3185,342,3527
Mockito_8,453,gpt-4,4850,400,5250
Mockito_8,453,gpt-4,5275,305,5580
Mockito_8,453,gpt-4,5605,405,6010
Mockito_12,454,gpt-4,10990,123,11113
Mockito_12,454,gpt-4,2786,232,3018
Mockito_12,454,gpt-4,15321,158,15479
Mockito_12,454,gpt-4,15504,154,15658
Mockito_12,454,gpt-4,15683,158,15841
Mockito_12,454,gpt-4,11328,138,11466
Mockito_12,454,gpt-4,2801,204,3005
Mockito_12,454,gpt-4,15306,242,15548
Mockito_12,454,gpt-4,15572,349,15921
Mockito_12,454,gpt-4,15946,481,16427
Mockito_12,454,gpt-4,11493,153,11646
Mockito_13,455,gpt-4,4609,526,5135
Mockito_13,455,gpt-4,3608,477,4085
Mockito_13,455,gpt-4,6186,467,6653
Mockito_13,455,gpt-4,6678,462,7140
Mockito_13,455,gpt-4,7164,485,7649
Mockito_13,455,gpt-4,5350,487,5837
Mockito_13,455,gpt-4,5860,431,6291
Mockito_13,455,gpt-4,3513,462,3975
Mockito_13,455,gpt-4,6073,457,6530
Mockito_13,455,gpt-4,6555,428,6983
Mockito_13,455,gpt-4,7008,404,7412
Mockito_13,455,gpt-4,6318,476,6794
Mockito_13,455,gpt-4,3558,424,3982
Mockito_13,455,gpt-4,6584,490,7074
Mockito_13,455,gpt-4,7099,518,7617
Mockito_13,455,gpt-4,7642,446,8088
Mockito_13,455,gpt-4,6821,490,7311
Mockito_13,455,gpt-4,3572,472,4044
Mockito_13,455,gpt-4,6642,503,7145
Mockito_13,455,gpt-4,7170,474,7644
Mockito_13,455,gpt-4,7670,525,8195
Mockito_13,455,gpt-4,7338,471,7809
Mockito_13,455,gpt-4,3553,437,3990
Mockito_13,455,gpt-4,6592,491,7083
Mockito_13,455,gpt-4,7108,481,7589
Mockito_13,455,gpt-4,7614,393,8007
Mockito_13,455,gpt-4,7836,484,8320
Mockito_13,455,gpt-4,3565,452,4017
Mockito_18,456,gpt-4,3392,337,3729
Mockito_18,456,gpt-4,3131,433,3564
Mockito_18,456,gpt-4,4409,543,4952
Mockito_18,456,gpt-4,4976,379,5355
Mockito_18,456,gpt-4,5380,456,5836
Mockito_18,456,gpt-4,3944,439,4383
Mockito_18,456,gpt-4,3233,402,3635
Mockito_18,456,gpt-4,4480,402,4882
Mockito_18,456,gpt-4,4907,370,5277
Mockito_18,456,gpt-4,5302,418,5720
Mockito_18,456,gpt-4,4410,382,4792
Mockito_18,456,gpt-4,3175,284,3459
Mockito_18,456,gpt-4,4818,479,5297
Mockito_18,456,gpt-4,3273,411,3684
Mockito_18,456,gpt-4,4529,411,4940
Mockito_18,456,gpt-4,4965,429,5394
Mockito_18,456,gpt-4,5419,467,5886
Mockito_18,456,gpt-4,5324,251,5575
Mockito_18,456,gpt-4,3044,434,3478
Mockito_18,456,gpt-4,4322,418,4740
Mockito_18,456,gpt-4,4764,408,5172
Mockito_18,456,gpt-4,5601,258,5859
Mockito_18,456,gpt-4,3052,405,3457
Mockito_18,456,gpt-4,4302,203,4505
Mockito_18,456,gpt-4,4530,303,4833
Mockito_18,456,gpt-4,4858,317,5175
Mockito_18,456,gpt-4,5886,382,6268
Mockito_18,456,gpt-4,3176,336,3512
Mockito_18,456,gpt-4,4357,447,4804
Mockito_18,456,gpt-4,4828,474,5302
Mockito_18,456,gpt-4,5326,352,5678
Mockito_20,457,gpt-4,9548,495,10043
Mockito_20,457,gpt-4,3410,546,3956
Mockito_20,457,gpt-4,11472,851,12323
Mockito_20,457,gpt-4,12348,892,13240
Mockito_20,457,gpt-4,13265,920,14185
Mockito_20,457,gpt-4,10258,776,11034
Mockito_20,457,gpt-4,11057,990,12047
Mockito_20,457,gpt-4,12070,735,12805
Mockito_20,457,gpt-4,12828,710,13538
Mockito_20,457,gpt-4,13561,778,14339
Mockito_20,457,gpt-4,14362,848,15210
Mockito_20,457,gpt-4,3763,926,4689
Mockito_20,457,gpt-4,12958,1244,14202
Mockito_20,457,gpt-4,14227,1237,15464
Mockito_20,457,gpt-4,15490,1457,16947
Mockito_22,458,gpt-4,5119,95,5214
Mockito_24,459,gpt-4,6499,214,6713
Mockito_26,460,gpt-4,3002,746,3748
Mockito_27,461,gpt-4,3547,242,3789
Mockito_27,461,gpt-4,2923,428,3351
Mockito_27,461,gpt-4,4570,440,5010
Mockito_27,461,gpt-4,5035,584,5619
Mockito_27,461,gpt-4,5643,627,6270
Mockito_27,461,gpt-4,4004,236,4240
Mockito_27,461,gpt-4,4263,296,4559
Mockito_27,461,gpt-4,2977,479,3456
Mockito_27,461,gpt-4,4976,494,5470
Mockito_27,461,gpt-4,5497,412,5909
Mockito_27,461,gpt-4,5930,428,6358
Mockito_27,461,gpt-4,4586,292,4878
Mockito_27,461,gpt-4,2973,318,3291
Mockito_27,461,gpt-4,4813,320,5133
Mockito_27,461,gpt-4,5158,391,5549
Mockito_27,461,gpt-4,5574,314,5888
Mockito_27,461,gpt-4,4905,390,5295
Mockito_27,461,gpt-4,3071,397,3468
Mockito_27,461,gpt-4,4873,378,5251
Mockito_27,461,gpt-4,5276,351,5627
Mockito_27,461,gpt-4,5651,471,6122
Mockito_27,461,gpt-4,5322,268,5590
Mockito_27,461,gpt-4,2949,351,3300
Mockito_27,461,gpt-4,4525,325,4850
Mockito_27,461,gpt-4,4875,569,5444
Mockito_27,461,gpt-4,5468,325,5793
Mockito_27,461,gpt-4,5617,269,5886
Mockito_27,461,gpt-4,2949,271,3220
Mockito_28,462,gpt-4,3568,98,3666
Mockito_28,462,gpt-4,2738,179,2917
Mockito_28,462,gpt-4,3880,118,3998
Mockito_29,463,gpt-4,2675,75,2750
Mockito_33,464,gpt-4,3473,241,3714
Mockito_33,464,gpt-4,2904,302,3206
Mockito_33,464,gpt-4,5283,234,5517
Mockito_33,464,gpt-4,5541,422,5963
Mockito_33,464,gpt-4,5987,260,6247
Mockito_33,464,gpt-4,3929,361,4290
Mockito_33,464,gpt-4,3023,274,3297
Mockito_33,464,gpt-4,4316,218,4534
Mockito_33,464,gpt-4,2880,375,3255
Mockito_34,465,gpt-4,3251,88,3339
Mockito_38,466,gpt-4,2607,50,2657
Mockito_38,466,gpt-4,2671,307,2978
Mockito_38,466,gpt-4,3465,257,3722
Mockito_38,466,gpt-4,3746,228,3974
Mockito_38,466,gpt-4,3999,190,4189
Mockito_38,466,gpt-4,2872,96,2968
Mockito_38,466,gpt-4,2716,148,2864
Mockito_38,466,gpt-4,2994,79,3073
Mockito_38,466,gpt-4,2700,114,2814
Mockito_38,466,gpt-4,3301,245,3546
Mockito_38,466,gpt-4,3570,173,3743
Mockito_38,466,gpt-4,3768,211,3979
Mockito_38,466,gpt-4,3100,108,3208
Mockito_38,466,gpt-4,3230,115,3345
Mockito_38,466,gpt-4,2735,338,3073
Mockito_38,466,gpt-4,3371,134,3505
Mockito_38,466,gpt-4,2754,286,3040
Mockito_38,466,gpt-4,3531,148,3679
Time_4,467,gpt-4,5280,584,5864
Time_4,467,gpt-4,3651,688,4339
Time_4,467,gpt-4,6582,786,7368
Time_4,467,gpt-4,7407,779,8186
Time_4,467,gpt-4,7829,773,8602
Time_4,467,gpt-4,6078,552,6630
Time_4,467,gpt-4,3619,661,4280
Time_4,467,gpt-4,6029,780,6809
Time_4,467,gpt-4,6656,566,7222
Time_4,467,gpt-4,3634,750,4384
Time_4,467,gpt-4,7123,429,7552
Time_4,467,gpt-4,7577,413,7990
Time_4,467,gpt-4,8015,405,8420
Time_4,467,gpt-4,7249,616,7865
Time_4,467,gpt-4,3683,597,4280
Time_4,467,gpt-4,7891,654,8545
Time_4,467,gpt-4,3722,714,4436
Time_4,467,gpt-4,7222,860,8082
Time_4,467,gpt-4,8106,665,8771
Time_4,467,gpt-4,8796,875,9671
Time_4,467,gpt-4,8572,607,9179
Time_4,467,gpt-4,3675,248,3923
Time_4,467,gpt-4,6690,697,7387
Time_4,467,gpt-4,7412,836,8248
Time_4,467,gpt-4,8273,693,8966
Time_4,467,gpt-4,9206,627,9833
Time_4,467,gpt-4,3694,775,4469
Time_4,467,gpt-4,6509,946,7455
Time_5,468,gpt-4,6202,404,6606
Time_5,468,gpt-4,3252,453,3705
Time_5,468,gpt-4,9333,491,9824
Time_5,468,gpt-4,9848,411,10259
Time_5,468,gpt-4,10284,444,10728
Time_5,468,gpt-4,6821,396,7217
Time_5,468,gpt-4,3244,461,3705
Time_5,468,gpt-4,9450,489,9939
Time_5,468,gpt-4,9964,350,10314
Time_5,468,gpt-4,10339,371,10710
Time_5,468,gpt-4,7244,431,7675
Time_5,468,gpt-4,3278,384,3662
Time_5,468,gpt-4,9434,436,9870
Time_5,468,gpt-4,7701,428,8129
Time_5,468,gpt-4,3275,445,3720
Time_5,468,gpt-4,8155,412,8567
Time_5,468,gpt-4,3260,390,3650
Time_5,468,gpt-4,9226,410,9636
Time_5,468,gpt-4,9660,438,10098
Time_5,468,gpt-4,10123,399,10522
Time_5,468,gpt-4,8594,370,8964
Time_5,468,gpt-4,3217,395,3612
Time_5,468,gpt-4,8990,407,9397
Time_5,468,gpt-4,3254,445,3699
Time_5,468,gpt-4,9500,398,9898
Time_7,469,gpt-4,2669,281,2950
Time_7,469,gpt-4,3129,369,3498
Time_7,469,gpt-4,3559,432,3991
Time_7,469,gpt-4,4016,424,4440
Time_7,469,gpt-4,4465,444,4909
Time_7,469,gpt-4,3165,306,3471
Time_7,469,gpt-4,3154,341,3495
Time_7,469,gpt-4,3555,382,3937
Time_7,469,gpt-4,3962,371,4333
Time_7,469,gpt-4,4358,397,4755
Time_7,469,gpt-4,3498,367,3865
Time_7,469,gpt-4,3214,442,3656
Time_7,469,gpt-4,3716,420,4136
Time_7,469,gpt-4,4160,399,4559
Time_7,469,gpt-4,4583,407,4990
Time_7,469,gpt-4,3891,290,4181
Time_7,469,gpt-4,3137,362,3499
Time_7,469,gpt-4,3559,394,3953
Time_7,469,gpt-4,3977,350,4327
Time_7,469,gpt-4,4351,395,4746
Time_7,469,gpt-4,4207,327,4534
Time_7,469,gpt-4,3175,357,3532
Time_7,469,gpt-4,3593,342,3935
Time_7,469,gpt-4,3960,372,4332
Time_7,469,gpt-4,4357,379,4736
Time_7,469,gpt-4,4561,373,4934
Time_7,469,gpt-4,3221,401,3622
Time_7,469,gpt-4,3683,400,4083
Time_7,469,gpt-4,4107,402,4509
Time_7,469,gpt-4,4533,397,4930
Time_7,469,gpt-4,4961,371,5332
Time_7,469,gpt-4,3218,535,3753
Time_8,470,gpt-4,4310,222,4532
Time_8,470,gpt-4,3026,301,3327
Time_8,470,gpt-4,4965,320,5285
Time_8,470,gpt-4,5309,329,5638
Time_8,470,gpt-4,5662,328,5990
Time_8,470,gpt-4,4747,223,4970
Time_8,470,gpt-4,3026,218,3244
Time_8,470,gpt-4,4882,286,5168
Time_8,470,gpt-4,5488,245,5733
Time_8,470,gpt-4,4996,224,5220
Time_8,470,gpt-4,3027,210,3237
Time_8,470,gpt-4,4875,266,5141
Time_8,470,gpt-4,5246,306,5552
Time_8,470,gpt-4,3109,293,3402
Time_8,470,gpt-4,5578,241,5819
Time_8,470,gpt-4,3045,272,3317
Time_8,470,gpt-4,4956,312,5268
Time_8,470,gpt-4,5293,294,5587
Time_8,470,gpt-4,5611,311,5922
Time_8,470,gpt-4,5846,283,6129
Time_8,470,gpt-4,3086,276,3362
Time_8,470,gpt-4,6155,248,6403
Time_8,470,gpt-4,3052,222,3274
Time_8,470,gpt-4,4952,226,5178
Time_8,470,gpt-4,5203,249,5452
Time_8,470,gpt-4,5477,235,5712
Time_11,471,gpt-4,2394,43,2437
Time_14,472,gpt-4,2734,166,2900
Time_14,472,gpt-4,3111,322,3433
Time_14,472,gpt-4,3456,314,3770
Time_14,472,gpt-4,3793,275,4068
Time_14,472,gpt-4,4090,309,4399
Time_14,472,gpt-4,4422,313,4735
Time_14,472,gpt-4,4758,351,5109
Time_15,473,gpt-4,2480,181,2661
Time_16,474,gpt-4,2769,288,3057
Time_16,474,gpt-4,3124,364,3488
Time_16,474,gpt-4,3660,452,4112
Time_16,474,gpt-4,4137,344,4481
Time_16,474,gpt-4,4506,313,4819
Time_16,474,gpt-4,3272,282,3554
Time_16,474,gpt-4,3118,322,3440
Time_16,474,gpt-4,3613,344,3957
Time_16,474,gpt-4,3982,344,4326
Time_16,474,gpt-4,4350,326,4676
Time_16,474,gpt-4,3581,276,3857
Time_16,474,gpt-4,3112,311,3423
Time_16,474,gpt-4,3596,295,3891
Time_16,474,gpt-4,3916,325,4241
Time_16,474,gpt-4,4265,293,4558
Time_16,474,gpt-4,3884,327,4211
Time_16,474,gpt-4,3163,316,3479
Time_16,474,gpt-4,3651,333,3984
Time_16,474,gpt-4,4008,309,4317
Time_16,474,gpt-4,4341,295,4636
Time_16,474,gpt-4,4238,268,4506
Time_16,474,gpt-4,3103,314,3417
Time_16,474,gpt-4,3589,351,3940
Time_16,474,gpt-4,3964,368,4332
Time_16,474,gpt-4,4356,334,4690
Time_16,474,gpt-4,4532,355,4887
Time_16,474,gpt-4,3190,391,3581
Time_16,474,gpt-4,3753,358,4111
Time_16,474,gpt-4,4135,376,4511
Time_16,474,gpt-4,4535,374,4909
Time_16,474,gpt-4,4913,274,5187
Time_16,474,gpt-4,3109,273,3382
Time_16,474,gpt-4,3554,299,3853
Time_16,474,gpt-4,3877,316,4193
Time_16,474,gpt-4,4217,291,4508
Time_17,475,gpt-4,4277,218,4495
Time_17,475,gpt-4,2999,367,3366
Time_17,475,gpt-4,5154,298,5452
Time_17,475,gpt-4,5476,337,5813
Time_17,475,gpt-4,5838,302,6140
Time_17,475,gpt-4,4710,326,5036
Time_17,475,gpt-4,3106,249,3355
Time_17,475,gpt-4,5062,320,5382
Time_17,475,gpt-4,3100,278,3378
Time_18,476,gpt-4,2904,485,3389
Time_18,476,gpt-4,3600,563,4163
Time_18,476,gpt-4,3398,482,3880
Time_18,476,gpt-4,4862,452,5314
Time_18,476,gpt-4,5339,409,5748
Time_18,476,gpt-4,5772,431,6203
Time_18,476,gpt-4,4190,492,4682
Time_18,476,gpt-4,3327,442,3769
Time_18,476,gpt-4,4547,403,4950
Time_18,476,gpt-4,4975,480,5455
Time_18,476,gpt-4,5480,482,5962
Time_18,476,gpt-4,4709,431,5140
Time_18,476,gpt-4,3266,528,3794
Time_18,476,gpt-4,4377,494,4871
Time_18,476,gpt-4,4895,593,5488
Time_18,476,gpt-4,5512,394,5906
Time_18,476,gpt-4,5167,399,5566
Time_18,476,gpt-4,3234,408,3642
Time_18,476,gpt-4,4632,509,5141
Time_18,476,gpt-4,5166,440,5606
Time_18,476,gpt-4,5630,412,6042
Time_18,476,gpt-4,5593,452,6045
Time_18,476,gpt-4,3287,378,3665
Time_18,476,gpt-4,4247,449,4696
Time_18,476,gpt-4,4720,336,5056
Time_18,476,gpt-4,5080,355,5435
Time_18,476,gpt-4,6072,335,6407
Time_18,476,gpt-4,3170,388,3558
Time_18,476,gpt-4,4289,360,4649
Time_18,476,gpt-4,4673,430,5103
Time_18,476,gpt-4,5127,345,5472
Time_19,477,gpt-4,3118,312,3430
Time_19,477,gpt-4,3194,287,3481
Time_19,477,gpt-4,3969,398,4367
Time_19,477,gpt-4,4392,348,4740
Time_19,477,gpt-4,4765,323,5088
Time_19,477,gpt-4,3645,180,3825
Time_19,477,gpt-4,3061,215,3276
Time_19,477,gpt-4,3851,392,4243
Time_19,477,gpt-4,3274,302,3576
Time_19,477,gpt-4,3951,388,4339
Time_19,477,gpt-4,4364,269,4633
Time_19,477,gpt-4,4657,341,4998
Time_19,477,gpt-4,4270,396,4666
Time_19,477,gpt-4,3277,305,3582
Time_19,477,gpt-4,3956,224,4180
Time_19,477,gpt-4,4204,345,4549
Time_19,477,gpt-4,4573,273,4846
Time_19,477,gpt-4,4692,253,4945
Time_19,477,gpt-4,3135,332,3467
Time_19,477,gpt-4,3842,423,4265
Time_19,477,gpt-4,4290,302,4592
Time_19,477,gpt-4,4617,287,4904
Time_19,477,gpt-4,4972,329,5301
Time_19,477,gpt-4,3210,309,3519
Time_19,477,gpt-4,5327,219,5546
Time_19,477,gpt-4,3100,368,3468
Time_20,478,gpt-4,2445,91,2536
Time_20,478,gpt-4,2745,141,2886
Time_20,478,gpt-4,2951,214,3165
Time_20,478,gpt-4,3190,209,3399
Time_20,478,gpt-4,3424,237,3661
Time_20,478,gpt-4,2751,161,2912
Time_22,479,gpt-4,2416,67,2483
Time_22,479,gpt-4,2694,42,2736
Time_22,479,gpt-4,2758,46,2804
Time_22,479,gpt-4,2827,56,2883
Time_22,479,gpt-4,2906,62,2968
Time_22,479,gpt-4,2990,62,3052
Time_22,479,gpt-4,3075,108,3183
Time_22,479,gpt-4,2716,80,2796
Time_23,480,gpt-4,2870,500,3370
Time_23,480,gpt-4,3585,564,4149
Time_23,480,gpt-4,4174,592,4766
Time_23,480,gpt-4,4790,597,5387
Time_23,480,gpt-4,5412,592,6004
Time_23,480,gpt-4,3585,523,4108
Time_23,480,gpt-4,3607,573,4180
Time_23,480,gpt-4,4204,620,4824
